Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDY09,OUT049,0.2278
FDV33,OUT027,0.4864
NCW29,OUT010,0.0256
NCN17,OUT045,0.1187
FDX01,OUT046,0.142
FDL03,OUT049,0.2529
DRL59,OUT049,0.0521
DRM11,OUT027,0.4573
FDA43,OUT049,0.2624
FDZ56,OUT010,0.0256
FDI44,OUT018,0.0788
FDB50,OUT013,0.0966
FDU15,OUT019,0.0256
NCJ19,OUT019,0.0256
FDD48,OUT013,0.1361
NCW42,OUT035,0.2784
FDL24,OUT017,0.2328
NCB30,OUT013,0.2544
FDK25,OUT013,0.2111
FDW28,OUT049,0.2518
FDD47,OUT017,0.2253
FDK16,OUT019,0.0256
FDW37,OUT046,0.1115
FDA48,OUT035,0.2798
FDA14,OUT017,0.1885
FDV15,OUT013,0.1206
FDN22,OUT049,0.3132
NCD55,OUT045,0.0429
FDY43,OUT013,0.2069
NCU05,OUT017,0.1024
FDF10,OUT035,0.1849
FDR39,OUT018,0.1976
FDG40,OUT013,0.0374
FDZ28,OUT019,0.0256
FDE02,OUT045,0.1093
FDU60,OUT049,0.2155
FDM21,OUT013,0.3248
FDV52,OUT019,0.0256
NCW06,OUT013,0.243
FDX36,OUT035,0.2856
FDT35,OUT027,0.323
NCL19,OUT010,0.0256
NCD31,OUT046,0.2024
FDE53,OUT019,0.0256
FDW58,OUT019,0.0256
DRF48,OUT046,0.2272
FDW57,OUT035,0.2246
DRH13,OUT017,0.1329
FDT33,OUT013,0.2145
DRK47,OUT027,0.4498
FDY22,OUT010,0.0256
FDC35,OUT019,0.0256
FDO03,OUT013,0.2975
FDF24,OUT045,0.0946
FDF56,OUT018,0.1986
FDD28,OUT013,0.0603
FDG53,OUT027,0.2857
FDO27,OUT019,0.0256
NCF54,OUT018,0.1829
FDC20,OUT027,0.1207
FDU10,OUT046,0.0444
DRA24,OUT018,0.1781
FDA02,OUT010,0.0256
FDG10,OUT017,0.0648
FDW39,OUT010,0.0256
FDP04,OUT019,0.0256
NCM55,OUT013,0.2335
FDG47,OUT045,0.3228
NCU41,OUT017,0.2495
NCK31,OUT017,0.0567
FDZ46,OUT045,0.1204
FDU13,OUT027,0.2907
NCF19,OUT045,0.052
NCJ43,OUT013,0.2119
NCJ05,OUT045,0.1843
FDS04,OUT027,0.2911
FDX28,OUT010,0.0256
FDB41,OUT027,0.0852
FDG53,OUT046,0.1715
FDL15,OUT010,0.0256
FDQ08,OUT049,0.06
DRN36,OUT013,0.1126
FDI46,OUT013,0.3427
FDG16,OUT027,0.4672
FDV32,OUT013,0.0734
FDF44,OUT010,0.0256
FDK04,OUT018,0.0539
NCA41,OUT013,0.245
FDD51,OUT017,0.0573
NCZ53,OUT045,0.2285
FDP01,OUT027,0.2772
FDY25,OUT049,0.2387
FDB17,OUT018,0.1951
NCV54,OUT018,0.1226
FDJ32,OUT017,0.0775
FDA37,OUT049,0.1598
FDG35,OUT035,0.2199
NCM05,OUT018,0.2858
FDG45,OUT046,0.2581
FDH28,OUT013,0.0427
NCE18,OUT049,0.3394
FDH38,OUT045,0.1237
FDR56,OUT013,0.2511
FDH17,OUT027,0.1762
FDD39,OUT049,0.2854
FDB41,OUT049,0.0496
NCR53,OUT046,0.2692
FDX46,OUT017,0.0678
FDV28,OUT049,0.0446
FDA08,OUT018,0.1818
FDH45,OUT017,0.0503
NCS38,OUT010,0.0256
FDD40,OUT010,0.0256
DRM59,OUT035,0.1663
NCJ43,OUT018,0.1907
NCN29,OUT013,0.0451
NCC19,OUT045,0.2117
FDR56,OUT035,0.251
FDZ43,OUT049,0.3171
FDJ32,OUT010,0.0256
DRH03,OUT017,0.1161
NCZ54,OUT035,0.2042
FDE26,OUT017,0.1828
FDS03,OUT045,0.0757
DRZ24,OUT019,0.0256
FDO48,OUT027,0.464
FDW39,OUT049,0.2327
NCK05,OUT049,0.0656
NCK30,OUT017,0.3229
FDT27,OUT018,0.2637
FDS08,OUT019,0.0256
NCJ19,OUT049,0.0638
FDC58,OUT045,0.0462
DRE37,OUT013,0.2395
FDW02,OUT035,0.1537
FDJ02,OUT010,0.0256
FDX09,OUT045,0.2092
FDT31,OUT010,0.0256
FDI24,OUT049,0.2331
FDY09,OUT045,0.2173
FDV28,OUT045,0.0463
DRM47,OUT049,0.2557
FDT52,OUT019,0.0256
FDI48,OUT018,0.047
FDY55,OUT017,0.3223
FDU48,OUT013,0.1535
FDN25,OUT045,0.0649
FDP20,OUT049,0.1545
FDJ15,OUT013,0.2387
FDD04,OUT018,0.1434
FDY58,OUT045,0.2868
FDR37,OUT018,0.2036
FDF44,OUT013,0.159
FDD32,OUT045,0.0962
FDR57,OUT017,0.2039
DRG39,OUT027,0.114
FDX15,OUT017,0.2032
DRN37,OUT045,0.1953
FDW40,OUT027,0.2854
FDB32,OUT049,0.1094
FDM40,OUT018,0.1466
FDE39,OUT027,0.2343
DRH49,OUT017,0.0982
FDT46,OUT049,0.0513
NCF06,OUT035,0.3033
FDP07,OUT017,0.2543
FDC04,OUT013,0.3138
FDZ32,OUT017,0.1373
FDD50,OUT045,0.2044
FDU56,OUT017,0.2417
FDV34,OUT017,0.0873
NCY41,OUT013,0.0396
NCK18,OUT046,0.2042
DRH25,OUT049,0.048
FDT57,OUT046,0.2828
FDV56,OUT018,0.1101
FDV12,OUT045,0.1175
FDN52,OUT017,0.1197
FDX38,OUT035,0.0532
FDE47,OUT018,0.1252
NCO07,OUT013,0.28
FDV09,OUT027,0.3099
FDZ23,OUT019,0.0256
DRH51,OUT018,0.0898
NCY54,OUT045,0.1958
DRG49,OUT013,0.3309
NCC19,OUT049,0.2509
NCV53,OUT045,0.2882
FDZ47,OUT019,0.0256
NCO26,OUT018,0.1183
NCP02,OUT045,0.0681
NCW30,OUT018,0.2821
NCN55,OUT046,0.2848
FDB20,OUT010,0.0256
DRL11,OUT013,0.1934
DRD60,OUT045,0.2251
FDW14,OUT010,0.0256
FDL27,OUT010,0.0256
FDU09,OUT018,0.053
DRH36,OUT027,0.1483
FDP34,OUT027,0.331
FDE04,OUT017,0.2353
FDZ57,OUT027,0.272
FDF02,OUT010,0.0256
FDG28,OUT045,0.3036
NCI31,OUT046,0.041
FDT43,OUT013,0.0463
FDU20,OUT046,0.1489
FDD53,OUT013,0.0418
FDW15,OUT045,0.1838
NCT53,OUT045,0.1662
NCG55,OUT027,0.2393
FDD48,OUT035,0.1383
FDG47,OUT049,0.3545
FDI21,OUT017,0.0811
FDT27,OUT017,0.3006
DRO35,OUT013,0.1374
FDD33,OUT017,0.3014
FDC04,OUT035,0.3052
FDY34,OUT013,0.2084
DRJ49,OUT049,0.1573
FDE05,OUT049,0.1858
FDU31,OUT017,0.286
NCN19,OUT027,0.3864
FDK56,OUT027,0.3947
FDK58,OUT017,0.1367
NCJ42,OUT035,0.1225
FDZ34,OUT027,0.3769
FDA52,OUT018,0.1919
NCR29,OUT013,0.0601
FDT48,OUT035,0.2209
DRJ51,OUT019,0.0256
NCS54,OUT046,0.2191
FDV01,OUT035,0.195
DRG51,OUT027,0.3305
NCG42,OUT013,0.154
FDA51,OUT049,0.146
FDV19,OUT010,0.0256
NCT18,OUT045,0.2254
NCS41,OUT045,0.2288
FDO03,OUT046,0.2776
FDL12,OUT010,0.0256
FDY37,OUT010,0.0256
FDI58,OUT049,0.1187
FDT28,OUT018,0.1551
NCC42,OUT010,0.0256
FDO01,OUT017,0.1696
FDJ02,OUT013,0.1794
FDQ04,OUT018,0.0438
DRL47,OUT013,0.146
FDZ32,OUT035,0.1347
FDC35,OUT035,0.245
FDX14,OUT045,0.0878
FDZ35,OUT013,0.1259
FDL14,OUT013,0.1962
FDO04,OUT049,0.0534
DRK11,OUT017,0.187
FDB44,OUT018,0.2361
FDZ50,OUT049,0.2417
FDI12,OUT027,0.1824
FDU43,OUT017,0.2962
FDD58,OUT010,0.0256
FDB27,OUT017,0.2415
FDB04,OUT018,0.0896
NCO17,OUT013,0.1402
FDL12,OUT017,0.073
DRJ13,OUT049,0.2057
FDD57,OUT045,0.1129
FDW19,OUT035,0.14
DRD27,OUT018,0.0994
FDH27,OUT027,0.2579
NCW30,OUT027,0.454
FDR40,OUT018,0.078
FDG05,OUT013,0.1953
NCY41,OUT019,0.0256
FDI38,OUT018,0.2345
FDR20,OUT046,0.0425
FDE09,OUT017,0.1364
FDN50,OUT019,0.0256
DRF27,OUT045,0.1766
DRF51,OUT013,0.0465
NCO02,OUT019,0.0256
FDB51,OUT027,0.1243
FDJ50,OUT013,0.0525
FDN52,OUT013,0.1057
FDX14,OUT013,0.0886
FDT27,OUT019,0.0256
FDV10,OUT013,0.0449
FDU33,OUT046,0.0619
FDU58,OUT046,0.2352
NCP42,OUT027,0.3781
FDL51,OUT027,0.4413
DRH15,OUT027,0.1024
FDU16,OUT017,0.1081
FDW15,OUT017,0.1977
FDQ44,OUT045,0.143
NCI06,OUT027,0.3666
DRK23,OUT019,0.0256
FDC28,OUT035,0.127
NCY17,OUT019,0.0256
NCV05,OUT018,0.1621
FDM34,OUT019,0.0256
DRD60,OUT027,0.3783
FDT38,OUT046,0.1027
FDQ57,OUT018,0.1522
FDE59,OUT027,0.088
NCM43,OUT046,0.2003
DRI51,OUT049,0.2185
NCG30,OUT017,0.157
NCK54,OUT035,0.1399
FDQ16,OUT019,0.0256
FDI36,OUT013,0.2532
FDX16,OUT027,0.3043
FDA34,OUT046,0.2147
FDJ48,OUT018,0.2715
FDU47,OUT035,0.174
FDS39,OUT046,0.1727
FDD11,OUT046,0.2935
FDM16,OUT027,0.1525
FDU56,OUT018,0.1983
FDQ32,OUT017,0.1602
DRK35,OUT013,0.0441
FDA58,OUT049,0.3187
DRG48,OUT019,0.0256
FDT59,OUT010,0.0256
FDQ31,OUT019,0.0256
FDS51,OUT018,0.0554
FDW32,OUT027,0.1485
FDI15,OUT027,0.4899
NCV30,OUT017,0.0695
DRG25,OUT049,0.2492
FDT02,OUT013,0.0371
FDO33,OUT027,0.2426
FDP38,OUT035,0.0555
FDZ45,OUT035,0.252
NCA54,OUT027,0.37
FDU33,OUT017,0.0624
FDN58,OUT017,0.298
FDI05,OUT045,0.097
FDM57,OUT019,0.0256
NCS42,OUT027,0.1854
FDB57,OUT045,0.2733
FDC03,OUT045,0.2468
FDZ58,OUT013,0.1402
NCK29,OUT045,0.1227
NCR53,OUT045,0.2797
FDE26,OUT027,0.286
FDU52,OUT049,0.1952
FDE41,OUT027,0.1721
FDU38,OUT018,0.2074
FDA52,OUT017,0.2317
FDW46,OUT046,0.0795
DRI59,OUT035,0.28
FDT38,OUT035,0.1018
FDL33,OUT018,0.2167
FDQ01,OUT027,0.492
FDJ08,OUT046,0.2338
FDQ47,OUT049,0.0517
NCZ18,OUT013,0.3394
FDE29,OUT017,0.0825
FDF10,OUT027,0.2935
FDC48,OUT049,0.101
FDY58,OUT013,0.3053
NCX30,OUT010,0.0256
FDV11,OUT013,0.2263
FDT46,OUT046,0.0541
DRD01,OUT019,0.0256
FDQ11,OUT013,0.3396
NCM41,OUT017,0.1167
NCC55,OUT013,0.0408
FDG45,OUT027,0.4453
NCQ54,OUT049,0.2139
FDM34,OUT045,0.1521
FDD17,OUT019,0.0256
FDN38,OUT027,0.4718
FDB53,OUT018,0.1524
NCL06,OUT035,0.3269
NCV18,OUT019,0.0256
FDX25,OUT013,0.2278
FDB39,OUT046,0.0625
FDC33,OUT049,0.2628
NCO14,OUT018,0.0404
FDA58,OUT027,0.4654
NCQ02,OUT017,0.2458
NCR53,OUT017,0.2934
FDN52,OUT046,0.1131
FDG26,OUT046,0.2946
FDE23,OUT027,0.0881
DRI37,OUT013,0.0652
DRH37,OUT018,0.1758
FDO01,OUT035,0.1592
FDK45,OUT049,0.1408
FDP23,OUT049,0.2907
FDM33,OUT035,0.2787
FDD36,OUT017,0.1537
FDL56,OUT017,0.1114
FDT27,OUT010,0.0256
FDG52,OUT017,0.0503
NCL42,OUT035,0.3022
DRJ24,OUT046,0.2272
FDV38,OUT046,0.0604
FDT35,OUT045,0.2095
FDY51,OUT045,0.2737
FDC37,OUT017,0.1349
NCP43,OUT013,0.2267
FDO33,OUT045,0.132
FDW04,OUT018,0.1395
NCC31,OUT046,0.1892
FDK22,OUT049,0.293
FDJ50,OUT017,0.0608
FDV13,OUT017,0.1127
DRL60,OUT017,0.19
FDW03,OUT017,0.1355
FDY27,OUT035,0.2007
FDB39,OUT027,0.1186
FDU59,OUT045,0.1671
FDZ57,OUT049,0.1658
FDO21,OUT049,0.2962
FDS43,OUT018,0.2057
FDU28,OUT010,0.0256
FDC51,OUT010,0.0256
FDW16,OUT010,0.0256
FDP32,OUT010,0.0256
FDB60,OUT019,0.0256
NCQ30,OUT046,0.1447
FDD26,OUT049,0.2454
FDI44,OUT045,0.0931
DRH23,OUT046,0.0757
FDO44,OUT046,0.132
FDG04,OUT046,0.2315
FDM32,OUT027,0.1695
FDM09,OUT013,0.214
FDZ47,OUT013,0.1151
FDM40,OUT027,0.2938
FDY48,OUT017,0.1296
NCM30,OUT045,0.0443
FDX36,OUT010,0.0256
DRF03,OUT017,0.0417
FDN51,OUT049,0.3229
FDM57,OUT049,0.1066
FDB35,OUT049,0.1181
FDY13,OUT027,0.1666
FDA37,OUT017,0.1661
NCX53,OUT017,0.1822
FDD59,OUT018,0.0838
FDX10,OUT019,0.0256
FDC03,OUT018,0.221
FDW43,OUT035,0.2814
FDW10,OUT046,0.2138
FDY14,OUT027,0.4734
FDV43,OUT045,0.0492
FDO40,OUT013,0.181
FDP46,OUT027,0.1875
NCE43,OUT019,0.0256
FDD05,OUT035,0.1452
FDJ60,OUT010,0.0256
DRE27,OUT018,0.1006
FDO11,OUT035,0.3113
DRG11,OUT027,0.1957
FDK33,OUT010,0.0256
DRM23,OUT045,0.2062
FDJ02,OUT027,0.28
NCZ05,OUT045,0.1188
NCL30,OUT013,0.1474
FDZ19,OUT018,0.1876
FDM45,OUT049,0.154
FDO36,OUT046,0.2169
NCK31,OUT045,0.0534
DRJ37,OUT045,0.1825
FDP24,OUT018,0.121
FDF46,OUT013,0.1327
FDX46,OUT019,0.0256
NCL18,OUT045,0.2366
FDJ26,OUT013,0.2704
FDJ07,OUT045,0.1255
FDY15,OUT013,0.1871
DRG01,OUT045,0.0866
FDF58,OUT045,0.069
FDZ14,OUT019,0.0256
FDP31,OUT049,0.0799
FDH45,OUT013,0.0452
FDA09,OUT010,0.0256
FDW31,OUT035,0.2563
FDA57,OUT046,0.043
NCE55,OUT035,0.2127
FDC17,OUT019,0.0256
FDC59,OUT013,0.0647
FDA22,OUT013,0.2059
FDK52,OUT035,0.282
NCM26,OUT046,0.1844
NCT53,OUT035,0.1777
FDW45,OUT018,0.1544
NCI18,OUT035,0.2803
FDE38,OUT018,0.1757
FDF08,OUT019,0.0256
FDY58,OUT010,0.0256
FDF58,OUT019,0.0256
FDX39,OUT017,0.2743
FDB44,OUT049,0.2809
FDF28,OUT013,0.152
FDE39,OUT013,0.1372
FDT37,OUT018,0.2756
FDZ45,OUT017,0.2607
FDO40,OUT035,0.187
FDM57,OUT027,0.1686
DRG36,OUT017,0.2238
FDY36,OUT010,0.0256
DRL60,OUT027,0.2838
FDS25,OUT019,0.0256
DRF49,OUT027,0.2131
FDP16,OUT045,0.3008
FDS60,OUT049,0.2304
FDU15,OUT027,0.0836
FDK43,OUT046,0.1531
FDN25,OUT046,0.0724
FDE53,OUT049,0.1296
FDB22,OUT013,0.1878
FDE39,OUT017,0.146
FDX35,OUT035,0.2763
NCG54,OUT049,0.2194
FDH27,OUT035,0.1639
NCK42,OUT013,0.2833
FDS25,OUT049,0.1384
FDI10,OUT018,0.191
FDU35,OUT035,0.1115
FDI04,OUT017,0.262
DRK23,OUT035,0.3056
FDB53,OUT019,0.0256
FDY02,OUT049,0.3447
FDM60,OUT035,0.045
NCJ31,OUT010,0.0256
DRP35,OUT017,0.1601
NCQ30,OUT018,0.1267
DRL11,OUT010,0.0256
FDU01,OUT013,0.2313
FDR39,OUT035,0.2255
FDO08,OUT046,0.2085
FDC02,OUT045,0.3123
NCZ29,OUT035,0.1551
FDF29,OUT010,0.0256
FDZ23,OUT017,0.2462
NCU53,OUT018,0.1766
NCW30,OUT013,0.3387
NCM26,OUT027,0.3057
FDV50,OUT027,0.2617
FDW15,OUT049,0.1869
FDI35,OUT027,0.3795
FDO11,OUT017,0.315
FDN48,OUT046,0.1127
NCA17,OUT049,0.1855
NCN54,OUT013,0.081
FDP22,OUT013,0.052
NCB54,OUT035,0.1485
FDD08,OUT045,0.0426
DRM48,OUT010,0.0256
FDG41,OUT027,0.2323
FDE44,OUT027,0.1016
FDE26,OUT035,0.1715
NCS38,OUT013,0.1326
NCJ54,OUT018,0.2556
FDI40,OUT019,0.0256
FDN45,OUT018,0.2462
FDU43,OUT046,0.2842
FDI04,OUT010,0.0256
NCC07,OUT018,0.1044
NCC07,OUT019,0.0256
NCD18,OUT045,0.2877
FDU55,OUT035,0.3209
FDX59,OUT035,0.0421
FDR52,OUT049,0.2503
NCP17,OUT013,0.0583
FDQ32,OUT045,0.1479
NCT17,OUT049,0.2494
FDO10,OUT049,0.056
FDE32,OUT049,0.0385
FDN44,OUT045,0.1924
FDH02,OUT035,0.1117
FDK60,OUT013,0.1177
FDS24,OUT019,0.0256
FDL03,OUT010,0.0256
FDB46,OUT027,0.4642
FDO48,OUT049,0.2884
FDZ39,OUT049,0.1261
FDT02,OUT027,0.0874
FDC50,OUT013,0.1115
FDP39,OUT035,0.0588
DRG15,OUT018,0.0618
FDP10,OUT018,0.106
FDF53,OUT027,0.3541
FDN34,OUT045,0.2131
FDK02,OUT045,0.1412
FDC23,OUT045,0.217
FDJ10,OUT019,0.0256
FDE53,OUT035,0.1299
FDR25,OUT035,0.3185
FDW50,OUT046,0.2018
FDS09,OUT049,0.0598
FDW49,OUT010,0.0256
FDU51,OUT046,0.2217
FDF28,OUT018,0.1328
NCY30,OUT018,0.1935
FDD44,OUT045,0.3161
FDX09,OUT017,0.2253
NCF30,OUT013,0.1461
FDZ50,OUT019,0.0256
FDW37,OUT013,0.1031
FDD11,OUT049,0.3419
DRH39,OUT018,0.0723
FDA36,OUT049,0.2372
NCG43,OUT049,0.1104
FDF02,OUT035,0.1261
FDP57,OUT027,0.2051
NCE42,OUT017,0.293
NCR38,OUT027,0.4934
FDP03,OUT019,0.0256
FDO51,OUT035,0.0481
NCQ42,OUT046,0.1525
NCM41,OUT046,0.109
FDH48,OUT027,0.1794
DRF60,OUT046,0.2817
FDJ27,OUT035,0.1267
FDQ14,OUT013,0.1834
FDN27,OUT017,0.1497
NCQ02,OUT046,0.2331
FDJ33,OUT049,0.1591
FDP07,OUT027,0.4237
DRE01,OUT049,0.328
FDU36,OUT045,0.1054
FDL28,OUT017,0.2956
NCX53,OUT046,0.1693
FDZ39,OUT013,0.1201
NCP42,OUT013,0.2538
FDJ14,OUT035,0.1024
FDK04,OUT049,0.0635
NCC19,OUT017,0.2325
FDS09,OUT018,0.0496
FDZ02,OUT046,0.1259
FDD35,OUT018,0.1245
NCY42,OUT017,0.1683
FDB05,OUT045,0.2802
FDF20,OUT035,0.2491
NCO41,OUT018,0.0987
FDC40,OUT027,0.142
FDV58,OUT045,0.2413
FDZ57,OUT045,0.1591
DRM35,OUT046,0.2202
DRN36,OUT018,0.0953
FDQ13,OUT046,0.1014
DRO35,OUT010,0.0256
NCD43,OUT035,0.124
FDA51,OUT018,0.1209
NCX17,OUT027,0.4846
NCZ17,OUT049,0.0452
FDR11,OUT027,0.3372
FDW34,OUT049,0.3315
FDN50,OUT017,0.1188
FDS09,OUT046,0.0618
FDS48,OUT018,0.1576
FDL44,OUT049,0.2064
DRF48,OUT018,0.2063
FDA14,OUT018,0.1528
NCD30,OUT049,0.1142
FDI16,OUT017,0.0666
NCG06,OUT035,0.3207
DRZ24,OUT035,0.1364
NCS17,OUT045,0.1119
FDB37,OUT045,0.2917
FDE10,OUT035,0.1612
FDC57,OUT045,0.2387
FDM12,OUT018,0.2096
FDE24,OUT049,0.1741
FDW22,OUT045,0.2768
DRD01,OUT027,0.1063
NCZ18,OUT027,0.4609
FDN49,OUT045,0.0478
FDR22,OUT035,0.1404
FDV08,OUT019,0.0256
FDY39,OUT046,0.2337
FDV36,OUT049,0.1534
FDO60,OUT045,0.0436
FDU04,OUT027,0.2374
FDR20,OUT027,0.0856
FDW19,OUT019,0.0256
FDU40,OUT049,0.2483
FDK15,OUT045,0.1155
DRF15,OUT035,0.1877
FDQ25,OUT017,0.2322
FDI48,OUT019,0.0256
FDS49,OUT046,0.0972
FDV22,OUT046,0.1983
NCV42,OUT046,0.1316
FDX26,OUT046,0.2244
FDI33,OUT018,0.0879
FDZ14,OUT049,0.1551
FDG10,OUT013,0.0562
FDM38,OUT018,0.0518
FDG26,OUT027,0.4935
FDH46,OUT035,0.1279
FDN13,OUT018,0.1025
FDU57,OUT035,0.1894
NCI06,OUT046,0.2211
FDM38,OUT045,0.0655
NCG42,OUT010,0.0256
FDL39,OUT045,0.2253
FDT31,OUT019,0.0256
FDV59,OUT013,0.2847
FDB49,OUT035,0.1272
FDD58,OUT049,0.1248
DRN59,OUT046,0.0504
FDX48,OUT049,0.1958
FDQ11,OUT049,0.3406
FDY12,OUT049,0.0678
FDQ11,OUT045,0.3057
DRI11,OUT017,0.143
FDY32,OUT027,0.3066
FDS51,OUT045,0.0652
FDR19,OUT010,0.0256
DRB13,OUT018,0.2159
FDS21,OUT035,0.0612
FDQ40,OUT045,0.2224
NCE55,OUT013,0.2207
FDX43,OUT027,0.2846
FDS12,OUT049,0.1534
DRK01,OUT027,0.1876
FDN25,OUT017,0.0679
FDB60,OUT046,0.2403
FDQ13,OUT017,0.1046
DRK13,OUT045,0.2431
DRF25,OUT018,0.0367
NCD42,OUT019,0.0256
FDW25,OUT045,0.0874
NCV29,OUT027,0.3624
NCK42,OUT035,0.2564
DRJ13,OUT027,0.3274
DRD15,OUT017,0.2988
FDM27,OUT045,0.1919
FDZ50,OUT018,0.2058
FDC04,OUT046,0.2855
FDF50,OUT049,0.2474
FDP15,OUT045,0.3179
FDK46,OUT035,0.3192
FDZ56,OUT018,0.1803
FDY60,OUT049,0.1858
FDB10,OUT035,0.2953
FDR57,OUT045,0.1875
FDU58,OUT049,0.2502
FDH02,OUT046,0.1121
FDP48,OUT013,0.236
FDI46,OUT035,0.3107
FDW56,OUT013,0.2472
NCM19,OUT010,0.0256
FDS50,OUT027,0.4718
FDK24,OUT013,0.051
FDO36,OUT017,0.2335
FDK45,OUT027,0.2479
NCL05,OUT045,0.0437
FDL32,OUT018,0.1186
FDA28,OUT049,0.1586
FDY36,OUT018,0.0683
FDP32,OUT018,0.1312
FDL50,OUT046,0.1529
DRC24,OUT049,0.1902
NCS18,OUT017,0.1375
FDD16,OUT017,0.0871
NCV18,OUT013,0.1007
FDX07,OUT046,0.2303
NCZ05,OUT027,0.2126
NCI31,OUT013,0.0388
FDK14,OUT049,0.102
NCR06,OUT045,0.0434
NCF54,OUT049,0.2208
DRG23,OUT010,0.0256
FDD53,OUT046,0.0462
NCM31,OUT027,0.2401
FDT16,OUT017,0.3271
FDR40,OUT035,0.0965
DRG25,OUT017,0.2407
FDT10,OUT035,0.0666
FDY32,OUT013,0.1986
FDN50,OUT035,0.1145
FDZ35,OUT019,0.0256
NCP54,OUT045,0.144
NCD07,OUT035,0.1329
FDS02,OUT018,0.2207
DRN59,OUT018,0.0429
DRB24,OUT013,0.1912
FDP37,OUT027,0.267
DRB01,OUT018,0.2086
FDR47,OUT046,0.2383
NCM31,OUT010,0.0256
NCF06,OUT027,0.4558
NCV17,OUT027,0.263
FDS10,OUT049,0.2281
FDN52,OUT035,0.1131
FDZ48,OUT013,0.1313
FDJ48,OUT049,0.3373
DRB13,OUT027,0.3718
FDV59,OUT017,0.283
FDL32,OUT035,0.1388
FDZ12,OUT035,0.1682
NCR06,OUT027,0.0964
FDP51,OUT017,0.1573
FDY22,OUT013,0.171
FDZ38,OUT049,0.2185
NCO54,OUT035,0.0517
FDR23,OUT035,0.2201
FDM38,OUT049,0.0681
FDS25,OUT013,0.1362
FDZ22,OUT013,0.0979
FDZ20,OUT019,0.0256
FDD45,OUT010,0.0256
FDN03,OUT049,0.3273
NCW30,OUT046,0.2912
FDY24,OUT027,0.1153
FDJ26,OUT019,0.0256
FDM15,OUT049,0.1968
NCW54,OUT027,0.119
FDA23,OUT045,0.1174
FDA39,OUT019,0.0256
FDZ12,OUT017,0.1798
NCB42,OUT046,0.1397
FDL16,OUT046,0.0648
FDO24,OUT019,0.0256
NCP42,OUT046,0.2381
FDR19,OUT018,0.1555
DRL01,OUT045,0.2846
FDV37,OUT046,0.2477
FDI41,OUT010,0.0256
FDF58,OUT049,0.0641
NCF43,OUT018,0.1477
FDN02,OUT049,0.2685
NCP41,OUT035,0.1306
NCY17,OUT027,0.0903
FDL58,OUT027,0.4681
NCA30,OUT027,0.4086
FDE46,OUT018,0.1567
FDY38,OUT035,0.2901
NCH29,OUT027,0.17
FDO20,OUT045,0.3095
FDP44,OUT018,0.1076
FDM02,OUT027,0.1742
FDJ14,OUT027,0.1613
FDH04,OUT010,0.0256
DRK23,OUT046,0.2937
NCW05,OUT046,0.1262
FDF12,OUT049,0.184
FDL51,OUT019,0.0256
FDN03,OUT018,0.2771
DRJ37,OUT049,0.1912
FDM12,OUT019,0.0256
FDA16,OUT045,0.2543
NCB07,OUT017,0.2544
NCI17,OUT019,0.0256
FDR51,OUT046,0.184
FDJ55,OUT045,0.2821
NCZ17,OUT013,0.0427
FDU25,OUT013,0.0589
NCG18,OUT045,0.1226
DRM11,OUT017,0.3133
FDH16,OUT035,0.112
FDZ04,OUT018,0.057
NCX53,OUT035,0.1744
FDX38,OUT027,0.1018
FDX09,OUT046,0.2172
NCW05,OUT018,0.1092
NCS41,OUT017,0.2424
FDI26,OUT046,0.216
NCZ41,OUT027,0.2504
NCK06,OUT046,0.1459
FDX23,OUT027,0.1801
NCA42,OUT046,0.1916
FDC20,OUT049,0.0563
DRC49,OUT018,0.1495
FDX01,OUT013,0.1384
FDC08,OUT045,0.2775
FDC02,OUT017,0.3171
FDK10,OUT045,0.2186
DRC24,OUT013,0.1846
FDW16,OUT019,0.0256
NCU06,OUT018,0.2525
DRA59,OUT045,0.2298
FDR24,OUT019,0.0256
DRL35,OUT018,0.0377
FDA49,OUT013,0.097
NCC55,OUT046,0.0448
DRD24,OUT019,0.0256
NCE55,OUT049,0.2296
FDT33,OUT045,0.2105
NCT53,OUT013,0.1921
FDS26,OUT046,0.2959
FDL22,OUT018,0.0903
FDP44,OUT017,0.1369
FDC52,OUT018,0.1626
FDI53,OUT010,0.0256
FDZ23,OUT046,0.2333
NCT18,OUT013,0.2307
FDR13,OUT046,0.1457
FDB09,OUT010,0.0256
FDZ60,OUT013,0.1249
FDB11,OUT046,0.2709
FDC10,OUT018,0.1271
FDW56,OUT035,0.2303
FDK14,OUT027,0.1632
DRE27,OUT027,0.2065
FDA38,OUT017,0.2862
FDT11,OUT045,0.2319
FDP15,OUT035,0.3205
FDV27,OUT035,0.111
FDS36,OUT027,0.23
FDY40,OUT027,0.0924
NCF19,OUT049,0.0512
FDF53,OUT045,0.2256
FDS14,OUT027,0.2773
FDE56,OUT046,0.0827
FDZ19,OUT035,0.1992
FDZ46,OUT013,0.1303
FDR16,OUT046,0.2626
FDG29,OUT018,0.038
NCE30,OUT017,0.2777
FDZ40,OUT046,0.0615
FDG58,OUT018,0.1683
DRH03,OUT013,0.1081
FDZ47,OUT045,0.1188
FDV04,OUT018,0.1699
FDZ10,OUT018,0.1282
FDG46,OUT017,0.1503
NCF07,OUT045,0.1148
FDY44,OUT035,0.2509
FDB21,OUT013,0.3235
